index,dish_id,display_name,category,cuisine,serving_grams,calories,protein,carbs,fat,fiber,sodium
1844,MAGENBROT,Magenbrot,other,international,100,520,6.0,60.0,28.0,2.5,450
1845,DETROIT_STYLE_PIZZA,Detroit-style pizza,pizza,italian,100,266,11.0,33.0,10.0,2.3,598
1846,FULING_JIABING,Fuling jiabing,other,international,100,520,6.0,60.0,28.0,2.5,450
1847,LAKHAMARI,Lakhamari,pork,international,100,242,27.0,0.0,14.0,0.0,62
1848,MUĆKALICA,Mućkalica,other,international,100,520,6.0,60.0,28.0,2.5,450
1849,SUKHDI,Sukhdi,other,international,100,520,6.0,60.0,28.0,2.5,450
1850,KILISHI,Kilishi,other,international,100,520,6.0,60.0,28.0,2.5,450
1851,BAJI,Baji,other,international,100,520,6.0,60.0,28.0,2.5,450
1852,PEANUT_BUTTER_COOKIE,Peanut butter cookie,cookie,international,100,502,5.9,64.0,25.0,2.0,385
1853,RABBIT_PIE,Rabbit pie,pie,international,100,237,2.4,34.0,11.0,0.7,197
1854,PALING_IN_'T_GROEN,Paling in 't groen,other,international,100,520,6.0,60.0,28.0,2.5,450
1855,CHATAAMARI,Chataamari,other,international,100,520,6.0,60.0,28.0,2.5,450
1856,LAWAR,Lawar,other,international,100,520,6.0,60.0,28.0,2.5,450
1857,ARISA_PITHA,Arisa Pitha,other,international,100,520,6.0,60.0,28.0,2.5,450
1858,EMPAL_GENTONG,Empal gentong,other,international,100,520,6.0,60.0,28.0,2.5,450
1859,CARNE_ASADA_FRIES,Carne asada fries,other,international,100,520,6.0,60.0,28.0,2.5,450
1860,TAKIKOMI_GOHAN,Takikomi gohan,other,international,100,520,6.0,60.0,28.0,2.5,450
1861,KAMAMESHI,Kamameshi,other,international,100,520,6.0,60.0,28.0,2.5,450
1862,PASTA_SALAD,Pasta salad,pasta,italian,100,131,5.0,25.0,1.1,1.8,6
1863,FASOLE_CU_CÂRNAȚI,Fasole cu cârnați,other,international,100,520,6.0,60.0,28.0,2.5,450
1864,ZELNIK,Zelnik,other,international,100,520,6.0,60.0,28.0,2.5,450
1865,PLĂCINTĂ,Plăcintă,other,international,100,520,6.0,60.0,28.0,2.5,450
1866,TONGSENG,Tongseng,other,international,100,520,6.0,60.0,28.0,2.5,450
1867,SOTO_MIE,Soto mie,other,international,100,520,6.0,60.0,28.0,2.5,450
1868,SARBURMA,Sarburma,other,international,100,520,6.0,60.0,28.0,2.5,450
1869,LUTEFISK,Lutefisk,other,international,100,520,6.0,60.0,28.0,2.5,450
1870,KHICHDI,Khichdi,other,international,100,520,6.0,60.0,28.0,2.5,450
1871,BRIOUAT,Briouat,other,international,100,520,6.0,60.0,28.0,2.5,450
1872,CHILI_BURGER,Chili burger,burger,american,100,295,17.0,24.0,14.0,1.2,396
1873,BOLO_DE_MEL,Bolo de mel,other,international,100,520,6.0,60.0,28.0,2.5,450
1874,CLOOTIE,Clootie,other,international,100,520,6.0,60.0,28.0,2.5,450
1875,SESWAA,Seswaa,other,international,100,520,6.0,60.0,28.0,2.5,450
1876,TAHU_SUMEDANG,Tahu sumedang,other,international,100,520,6.0,60.0,28.0,2.5,450
1877,PICHELSTEINER,Pichelsteiner,other,international,100,520,6.0,60.0,28.0,2.5,450
1878,BREAD_SOUP,Bread soup,bread,international,100,265,9.0,49.0,3.2,2.7,491
1879,SCOTCHEROOS,Scotcheroos,other,international,100,520,6.0,60.0,28.0,2.5,450
1880,KARTOFFELKÄSE,Kartoffelkäse,other,international,100,520,6.0,60.0,28.0,2.5,450
1881,SCHUXEN,Schuxen,other,international,100,520,6.0,60.0,28.0,2.5,450
1882,CARAMEL,Caramel,other,international,100,520,6.0,60.0,28.0,2.5,450
1883,ZWETSCHGENKUCHEN,Zwetschgenkuchen,other,international,100,520,6.0,60.0,28.0,2.5,450
1884,ALLOCO,Alloco,other,international,100,520,6.0,60.0,28.0,2.5,450
1885,VANGIBATH,Vangibath,other,international,100,520,6.0,60.0,28.0,2.5,450
1886,TORRICADO,Torricado,other,international,100,520,6.0,60.0,28.0,2.5,450
1887,PHAT_PHRIK_KHING,Phat phrik khing,other,international,100,520,6.0,60.0,28.0,2.5,450
1888,TOMATO_AND_EGG_SOUP,Tomato and egg soup,egg,international,100,155,13.0,1.1,11.0,0.0,124
1889,_M_0H65YM4,/m/0h65ym4,other,international,100,520,6.0,60.0,28.0,2.5,450
1890,SPANAKORIZO,Spanakorizo,other,international,100,520,6.0,60.0,28.0,2.5,450
1891,OSTROPEL,Ostropel,other,international,100,520,6.0,60.0,28.0,2.5,450
1892,TAMALE,Tamale,other,international,100,520,6.0,60.0,28.0,2.5,450
1893,SEATTLE_STYLE_HOT_DOG,Seattle-style hot dog,other,american,100,520,6.0,60.0,28.0,2.5,450
1894,AMMONIA_COOKIE,Ammonia cookie,cookie,international,100,502,5.9,64.0,25.0,2.0,385
1895,BOSTON_BAKED_BEANS,Boston baked beans,other,international,100,468,5.4,54.0,25.2,2.2,405
1896,AMANDINE,Amandine,other,international,100,520,6.0,60.0,28.0,2.5,450
1897,DUCK_BLOOD_AND_VERMICELLI_SOUP,Duck blood and vermicelli soup,soup,international,100,32,1.3,5.8,0.6,0.5,343
1898,AZERBAIJANI_PAKHLAVA,Azerbaijani pakhlava,other,international,100,520,6.0,60.0,28.0,2.5,450
1899,BAKWAN,Bakwan,other,international,100,520,6.0,60.0,28.0,2.5,450
1900,WALLENBERGARE,Wallenbergare,other,international,100,520,6.0,60.0,28.0,2.5,450
1901,PASTRY,Pastry,other,international,100,520,6.0,60.0,28.0,2.5,450
1902,MELOMAKARONO,Melomakarono,other,international,100,520,6.0,60.0,28.0,2.5,450
1903,COCIDO_LEBANIEGO,Cocido lebaniego,other,international,100,520,6.0,60.0,28.0,2.5,450
1904,KOI,Koi,other,international,100,520,6.0,60.0,28.0,2.5,450
1905,STIR_FRIED_TOMATO_AND_SCRAMBLED_EGGS,Stir-fried tomato and scrambled eggs,egg,international,100,201,16.9,1.4,14.3,0.0,161
1906,FLÆSKESTEG,Flæskesteg,other,international,100,520,6.0,60.0,28.0,2.5,450
1907,BEGGAR'S_CHICKEN,Beggar's Chicken,chicken,international,100,239,27.0,0.0,14.0,0.0,82
1908,_M_0HZPVF0,/m/0hzpvf0,other,international,100,520,6.0,60.0,28.0,2.5,450
1909,KONKONTE,Konkonte,other,international,100,520,6.0,60.0,28.0,2.5,450
1910,STUFFED_SQUASH,Stuffed squash,other,international,100,520,6.0,60.0,28.0,2.5,450
1911,KAENG_SOM,Kaeng som,other,international,100,520,6.0,60.0,28.0,2.5,450
1912,KENTUCKY_JAM_CAKE,Kentucky jam cake,cake,international,100,257,3.2,36.0,11.0,0.7,139
1913,MURĂTURI,Murături,other,international,100,520,6.0,60.0,28.0,2.5,450
1914,TOCHITURĂ,Tochitură,other,international,100,520,6.0,60.0,28.0,2.5,450
1915,URAP,Urap,other,international,100,520,6.0,60.0,28.0,2.5,450
1916,CORNULEȚE,Cornulețe,other,international,100,520,6.0,60.0,28.0,2.5,450
1917,QUAD_CITY_STYLE_PIZZA,Quad City-style pizza,pizza,italian,100,266,11.0,33.0,10.0,2.3,598
1918,PANEER_TIKKA,Paneer tikka,cheese,indian,100,402,25.0,1.3,33.0,0.0,621
1919,CIORBĂ_DE_PERIȘOARE,Ciorbă de perișoare,other,international,100,520,6.0,60.0,28.0,2.5,450
1920,_M_0J66841,/m/0j66841,other,international,100,520,6.0,60.0,28.0,2.5,450
1921,SHAKER_LEMON_PIE,Shaker lemon pie,pie,international,100,237,2.4,34.0,11.0,0.7,197
1922,DOODHPAK,Doodhpak,other,international,100,520,6.0,60.0,28.0,2.5,450
1923,CEVICHE,Ceviche,other,international,100,520,6.0,60.0,28.0,2.5,450
1924,CABBAGE_SOUP,Cabbage soup,soup,international,100,32,1.3,5.8,0.6,0.5,343
1925,NASI_TIMBEL,Nasi timbel,other,international,100,520,6.0,60.0,28.0,2.5,450
1926,PA_AMB_TOMÀQUET,Pa amb tomàquet,other,international,100,520,6.0,60.0,28.0,2.5,450
1927,ESCALIVADA,Escalivada,other,international,100,520,6.0,60.0,28.0,2.5,450
1928,MEĐIMURSKA_GIBANICA,Međimurska gibanica,other,international,100,520,6.0,60.0,28.0,2.5,450
1929,KHANOM_CHAN,Khanom chan,other,international,100,520,6.0,60.0,28.0,2.5,450
1930,OHAW,Ohaw,other,international,100,520,6.0,60.0,28.0,2.5,450
1931,BAGHRIR,Baghrir,other,international,100,520,6.0,60.0,28.0,2.5,450
1932,HUMMINGBIRD_CAKE,Hummingbird cake,cake,international,100,257,3.2,36.0,11.0,0.7,139
1933,NEAPOLITAN_PIZZA,Neapolitan pizza,pizza,italian,100,266,11.0,33.0,10.0,2.3,598
1934,DOUGHNUT,Doughnut,other,international,100,520,6.0,60.0,28.0,2.5,450
1935,HUMMUS,Hummus,other,middle_eastern,100,520,6.0,60.0,28.0,2.5,450
1936,NIMONO,Nimono,other,international,100,520,6.0,60.0,28.0,2.5,450
1937,CHOCOLATE_CHIP_COOKIE,Chocolate chip cookie,cookie,international,100,502,5.9,64.0,25.0,2.0,385
1938,BÚN_ỐC,Bún ốc,other,international,100,520,6.0,60.0,28.0,2.5,450
1939,CHEESE_STRAW,Cheese straw,cheese,international,100,402,25.0,1.3,33.0,0.0,621
1940,SAUSAGE,Sausage,other,international,100,520,6.0,60.0,28.0,2.5,450
1941,FROGEYE_SALAD,Frogeye salad,salad,international,100,17,1.2,3.3,0.2,1.3,10
1942,SENATE_BEAN_SOUP,Senate bean soup,soup,international,100,32,1.3,5.8,0.6,0.5,343
1943,BOTIFARRA,Botifarra,other,international,100,520,6.0,60.0,28.0,2.5,450
1944,LEBERKNÖDEL,Leberknödel,other,international,100,520,6.0,60.0,28.0,2.5,450
1945,LAZIJI,Laziji,other,international,100,520,6.0,60.0,28.0,2.5,450
1946,QUZI,Quzi,other,international,100,520,6.0,60.0,28.0,2.5,450
1947,CHAZUKE,Chazuke,other,international,100,520,6.0,60.0,28.0,2.5,450
1948,SANDWICH,Sandwich,sandwich,international,100,250,12.0,30.0,9.0,2.0,450
1949,BLT,BLT,other,international,100,520,6.0,60.0,28.0,2.5,450
1950,CHIKHIRTMA,Chikhirtma,other,international,100,520,6.0,60.0,28.0,2.5,450
1951,PICO_DE_GALLO,Pico de gallo,other,international,100,520,6.0,60.0,28.0,2.5,450
1952,ODEN,Oden,other,international,100,520,6.0,60.0,28.0,2.5,450
1953,TOSTADA,Tostada,other,international,100,520,6.0,60.0,28.0,2.5,450
1954,CHILAQUILES,Chilaquiles,other,international,100,520,6.0,60.0,28.0,2.5,450
1955,COCIDO_MONTAÑÉS,Cocido montañés,other,international,100,520,6.0,60.0,28.0,2.5,450
1956,LONTONG_CAP_GO_MEH,Lontong Cap Go Meh,other,international,100,520,6.0,60.0,28.0,2.5,450
1957,PORRA_ANTEQUERANA,Porra antequerana,other,international,100,520,6.0,60.0,28.0,2.5,450
1958,KEDJENOU,Kedjenou,other,international,100,520,6.0,60.0,28.0,2.5,450
1959,TOURIN,Tourin,other,international,100,520,6.0,60.0,28.0,2.5,450
1960,ATTIÉKÉ,Attiéké,other,international,100,520,6.0,60.0,28.0,2.5,450
1961,DAK_BOKKEUM_TANG,Dak-bokkeum-tang,other,international,100,520,6.0,60.0,28.0,2.5,450
1962,ŽEMLOVKA,Žemlovka,other,international,100,520,6.0,60.0,28.0,2.5,450
1963,DOVGA,Dovga,other,international,100,520,6.0,60.0,28.0,2.5,450
1964,RICE_AND_GRAVY,Rice and gravy,rice,international,100,130,2.7,28.0,0.3,0.4,1
1965,SAI_UA,Sai ua,other,international,100,520,6.0,60.0,28.0,2.5,450
1966,NAM_NGIAO,Nam ngiao,other,international,100,520,6.0,60.0,28.0,2.5,450
1967,KAENG_KHAE,Kaeng khae,other,international,100,520,6.0,60.0,28.0,2.5,450
1968,KAENG_TAI_PLA,Kaeng tai pla,other,international,100,520,6.0,60.0,28.0,2.5,450
1969,DIM_SUM,Dim sum,other,chinese,100,520,6.0,60.0,28.0,2.5,450
1970,TAHRI,Tahri,other,international,100,520,6.0,60.0,28.0,2.5,450
1971,BOLO_DO_CACO,Bolo do caco,other,international,100,520,6.0,60.0,28.0,2.5,450
1972,BUFFALO_WING,Buffalo wing,other,international,100,520,6.0,60.0,28.0,2.5,450
1973,PUSTAKARI,Pustakari,other,international,100,520,6.0,60.0,28.0,2.5,450
1974,PIEDS_PAQUETS,Pieds paquets,pie,international,100,237,2.4,34.0,11.0,0.7,197
1975,TINGINYS,Tinginys,other,international,100,520,6.0,60.0,28.0,2.5,450
1976,SUNNUNDALLU,Sunnundallu,curry,indian,100,97,3.7,7.8,6.1,2.1,380
1977,LAPSKAUS,Lapskaus,other,international,100,520,6.0,60.0,28.0,2.5,450
1978,CALDO_TLALPEÑO,Caldo tlalpeño,other,international,100,520,6.0,60.0,28.0,2.5,450
1979,MILHO_FRITO,Milho frito,other,international,100,520,6.0,60.0,28.0,2.5,450
1980,KALU_DODOL,Kalu dodol,other,international,100,520,6.0,60.0,28.0,2.5,450
1981,POPPYSEED_MUFFIN,Poppyseed muffin,other,international,100,520,6.0,60.0,28.0,2.5,450
1982,PEANUT_SOUP,Peanut soup,soup,international,100,32,1.3,5.8,0.6,0.5,343
1983,TARTE_À_LA_BOUILLIE,Tarte à la Bouillie,pie,international,100,237,2.4,34.0,11.0,0.7,197
1984,CALDO_GALLEGO,Caldo gallego,other,international,100,520,6.0,60.0,28.0,2.5,450
1985,SAMAY_BAJI,Samay Baji,other,international,100,520,6.0,60.0,28.0,2.5,450
1986,LIMBURGER_SANDWICH,Limburger sandwich,burger,american,100,295,17.0,24.0,14.0,1.2,396
1987,HUACHINANGO_A_LA_VERACRUZANA,Huachinango a la Veracruzana,other,international,100,520,6.0,60.0,28.0,2.5,450
1988,SAMBAL_STINGRAY,Sambal stingray,other,international,100,520,6.0,60.0,28.0,2.5,450
1989,KULUBAN,Kuluban,other,international,100,520,6.0,60.0,28.0,2.5,450
1990,MODJESKA,Modjeska,other,international,100,520,6.0,60.0,28.0,2.5,450
1991,PAN_DULCE,Pan dulce,other,international,100,520,6.0,60.0,28.0,2.5,450
1992,FLORINA_PEPPER,Florina pepper,other,international,100,520,6.0,60.0,28.0,2.5,450
1993,OYSTERS_BIENVILLE,Oysters Bienville,seafood,international,100,99,20.0,0.0,1.7,0.0,111
1994,CRONUT,Cronut,other,international,100,520,6.0,60.0,28.0,2.5,450
1995,DUCK_RICE,Duck rice,rice,international,100,130,2.7,28.0,0.3,0.4,1
1996,SULU_KÖFTE,Sulu köfte,other,international,100,520,6.0,60.0,28.0,2.5,450
1997,TOYGA_SOUP,Toyga soup,soup,international,100,32,1.3,5.8,0.6,0.5,343
1998,MAJJIGE_HULI,Majjige huli,other,international,100,520,6.0,60.0,28.0,2.5,450
1999,IKAN_GORENG,Ikan goreng,other,international,100,520,6.0,60.0,28.0,2.5,450
2000,LEKOR,Lekor,other,international,100,520,6.0,60.0,28.0,2.5,450
2001,CIULAMA,Ciulama,other,international,100,520,6.0,60.0,28.0,2.5,450
2002,AYAM_BAKAR,Ayam bakar,other,international,100,520,6.0,60.0,28.0,2.5,450
2003,HINAVA,Hinava,other,international,100,520,6.0,60.0,28.0,2.5,450
2004,WAAKYE,Waakye,other,international,100,520,6.0,60.0,28.0,2.5,450
2005,SALBUTE,Salbute,other,international,100,520,6.0,60.0,28.0,2.5,450
2006,KUCHMACHI,Kuchmachi,other,international,100,520,6.0,60.0,28.0,2.5,450
2007,KIBINAI,Kibinai,other,international,100,520,6.0,60.0,28.0,2.5,450
2008,LOBIANI,Lobiani,other,international,100,520,6.0,60.0,28.0,2.5,450
2009,CHANAKHI,Chanakhi,other,international,100,520,6.0,60.0,28.0,2.5,450
2010,BAGHALI_GHATOGH,Baghali ghatogh,other,international,100,520,6.0,60.0,28.0,2.5,450
2011,PKHALI,Pkhali,other,international,100,520,6.0,60.0,28.0,2.5,450
2012,POC_CHUC,Poc Chuc,other,international,100,520,6.0,60.0,28.0,2.5,450
2013,BIONICO,Bionico,other,international,100,520,6.0,60.0,28.0,2.5,450
2014,BAMISCHIJF,Bamischijf,other,international,100,520,6.0,60.0,28.0,2.5,450
2015,RACUCHY,Racuchy,other,international,100,520,6.0,60.0,28.0,2.5,450
2016,KUURDAK,Kuurdak,other,international,100,520,6.0,60.0,28.0,2.5,450
2017,HOKKIEN_FRIED_RICE,Hokkien fried rice,rice,chinese,100,169,3.5,36.4,0.4,0.5,1
2018,MU_KRATHA,Mu kratha,other,international,100,520,6.0,60.0,28.0,2.5,450
2019,THONG_YIP,Thong yip,other,international,100,520,6.0,60.0,28.0,2.5,450
2020,ZUPPA_TOSCANA,Zuppa toscana,other,international,100,520,6.0,60.0,28.0,2.5,450
2021,DHINDO,Dhindo,other,international,100,520,6.0,60.0,28.0,2.5,450
2022,THIAKRY,Thiakry,other,international,100,520,6.0,60.0,28.0,2.5,450
2023,KONDOWOLE,Kondowole,other,international,100,520,6.0,60.0,28.0,2.5,450
